,밝기,분류,명칭,위도,경도
371,280,보안등,역삼1동738-32,37.4978304095,127.037847739
372,280,보안등,역삼1동745-3,37.4975673908,127.03761238700001
373,280,보안등,역삼1동738-4,37.4987533319,127.03692540899999
374,280,보안등,역삼1동738-42,37.497697351199996,127.036929412
375,280,보안등,역삼1동745-8,37.497369375,127.036960915
376,280,보안등,역삼1동744-10,37.4968902194,127.03638168399999
377,280,보안등,역삼1동745-20,37.496652229,127.036784149
378,280,보안등,역삼1동744-9,37.4967496804,127.036322811
379,280,보안등,역삼1동748,37.4962847291,127.036426623
380,280,보안등,역삼1동748-1,37.496241427600005,127.03659849
381,280,보안등,역삼1동748-23,37.4961116321,127.036761267
382,280,보안등,역삼1동748-4,37.496003660999996,127.036277217
383,280,보안등,역삼1동 624-10,37.5041322368,127.031006359
384,280,보안등,역삼1동 624-38,37.5037935731,127.030567409
385,280,보안등,역삼1동 624-45,37.5037825775,127.031268595
386,280,보안등,역삼1동 624-15,37.5038437762,127.03153100200001
387,280,보안등,역삼1동 624-12,37.5043663774,127.03146336399999
388,280,보안등,역삼1동 612-8,37.5045068652,127.031721283
389,280,보안등,역삼1동 612-7,37.5046906301,127.031870649
390,280,보안등,역삼1동 610-7,37.5050689702,127.03217391
391,280,보안등,역삼1동 612-6,37.5047915926,127.03168521299999
392,280,보안등,역삼1동 612-5,37.5049285817,127.031549554
393,280,보안등,역삼1동 613-24,37.5051917988,127.031083703
394,280,보안등,역삼1동 611,37.5054476389,127.031255718
395,280,보안등,역삼1동 605,37.5064025582,127.03180351700001
396,280,보안등,역삼1동 610,37.5055879504,127.032169609
397,280,보안등,역삼1동 611-3,37.5054727635,127.031644785
398,280,보안등,역삼1동 652-13,37.5075039773,127.036671848
399,280,보안등,역삼1동 635-13,37.499879887,127.029453013
400,280,보안등,역삼1동 635-11,37.4999772964,127.02904592899999
401,280,보안등,역삼1동 819-4,37.4995267409,127.02925836200001
402,280,보안등,역삼1동 649-2,37.4997536061,127.03000936299999
403,280,보안등,역삼1동 649-4,37.4998796428,127.030416535
404,280,보안등,역삼1동 635-1,37.5009609621,127.029978181
405,280,보안등,역삼1동 635-12,37.500042070300005,127.02944403
406,280,보안등,역삼1동 635-9,37.5002511285,127.02934459299999
407,280,보안등,역삼1동 635-6,37.5006656494,127.029109527
408,280,보안등,역삼1동 622-10,37.502910881700004,127.029408966
409,280,보안등,역삼1동 622-4,37.5030730357,127.02951760100001
410,280,보안등,역삼1동 634,37.5031414154,127.02990214799999
411,280,보안등,역삼1동 623-15,37.503426160500005,127.02979369100001
412,280,보안등,역삼1동 623-14,37.5035234474,127.029879682
413,280,보안등,역삼1동 623-17,37.5032278417,127.03017813299999
414,280,보안등,역삼1동 623-19,37.503061973099996,127.030503778
415,280,보안등,역삼1동 634-4,37.5028566378,127.03013727
416,280,보안등,역삼1동 633-9,37.5024492459,127.030670907
417,280,보안등,역삼1동 681-39,37.5089582502,127.04193411700001
418,280,보안등,역삼1동 681-30,37.5088394582,127.04153592799999
419,280,보안등,역삼1동 681-37,37.5090196033,127.041694373
420,280,보안등,역삼1동 681-22,37.508753068000004,127.041232765
421,280,보안등,역삼1동 681-29,37.5088034625,127.041409233
422,280,보안등,역삼1동 681-23,37.5088684139,127.04118306299999
423,280,보안등,역삼1동 681-21,37.5087134679,127.04110606799999
424,280,보안등,역삼1동 687-4,37.5081189879,127.040576425
425,280,보안등,역삼1동 687-11,37.5084936023,127.041164761
426,280,보안등,역삼1동 686-12,37.5077438842,127.0413996
427,280,보안등,역삼1동 687-9,37.5080719652,127.041069524
428,280,보안등,역삼1동 687-3,37.5079531657,127.04068491299999
429,280,보안등,역삼1동 686-4,37.507578274299995,127.04089734
430,280,보안등,역삼1동 686,37.5076865041,127.040580715
431,280,보안등,역삼1동 687-12,37.5083350003,127.041237059
432,280,보안등,역삼1동 684,37.5086592015,127.041694172
433,280,보안등,역삼1동 684-4,37.5082915228,127.041888503
434,280,보안등,역삼1동 687-14,37.5081835587,127.041445083
435,280,보안등,역삼1동799-18,37.4922582329,127.03892595200001
436,280,보안등,역삼1동799-16,37.4921178269,127.03846452200001
437,280,보안등,역삼1동794-30,37.492305377,127.038030399
438,280,보안등,역삼1동794-27,37.4923667398,127.03773642700001
439,280,보안등,역삼1동794-24,37.4925685465,127.03779532899999
440,280,보안등,역삼1동794-29,37.4921937073,127.037858464
441,280,보안등,역삼1동799-13,37.4918910268,127.037677387
442,280,보안등,역삼1동799-10,37.491656798,127.037573239
443,280,보안등,역삼1동799-5,37.4918190037,127.03749642700001
444,280,보안등,역삼1동 623-22,37.5034404894,127.030137505
445,280,보안등,역삼1동 623-12,37.503710821,127.030019994
446,280,보안등,역삼1동 624-18,37.5039197582,127.030395555
447,280,보안등,역삼1동 613-5,37.5042044899,127.030341385
448,280,보안등,역삼1동 613-8,37.5043774585,127.030436455
449,280,보안등,역삼1동 613-14,37.504665716999995,127.03068086100001
450,280,보안등,역삼1동 613-10,37.5045973189,127.030377734
451,280,보안등,역삼1동 613-20,37.5049503698,127.030929791
452,280,보안등,역삼1동798-14,37.492629071399996,127.040052406
453,280,보안등,역삼1동798-32,37.4923912942,127.039789938
454,280,보안등,역삼1동798-25,37.4928094767,127.03944640000002
455,280,보안등,역삼1동798-29,37.4924887529,127.0393422
456,280,보안등,역삼1동795-41,37.4927557517,127.038428664
457,280,보안등,역삼1동 686-1,37.5075927763,127.040648525
458,280,보안등,역삼1동 653-4,37.5078819015,127.03824188200001
459,280,보안등,역삼1동 652-10,37.5076155904,127.03702930200001
460,280,보안등,역삼1동794-28,37.4921938127,127.037528276
461,280,보안등,역삼1동794-32,37.4923666658,127.03796710600001
462,280,보안등,역삼1동799-2,37.4917073974,127.037120955
463,280,보안등,역삼1동794-2,37.4933904829,127.03710821899999
464,280,보안등,역삼1동747-6,37.4959167081,127.03773368899999
465,280,보안등,역삼1동747-8,37.496078892199996,127.037724724
466,280,보안등,역삼1동747-14,37.4964138935,127.038263174
467,280,보안등,역삼1동747-10,37.4962410719,127.037729329
468,280,보안등,역삼1동749-9,37.495747988299996,127.03557597700001
469,280,보안등,역삼1동747,37.496093429,127.03734477
470,280,보안등,역삼1동747-1,37.495855566100005,127.037335605
471,280,보안등,역삼1동748-20,37.4959927274,127.03667074200001
472,280,보안등,역삼1동 633-26,37.5021356488,127.03085172700001
473,280,보안등,역삼1동 633-24,37.5023806892,127.030978492
474,280,보안등,역삼1동 633-22,37.5025932837,127.031141435
475,280,보안등,역삼1동 633-21,37.5025212651,127.030906171
476,280,보안등,역삼1동 633-4,37.502636628000005,127.03077503
477,280,보안등,역삼1동 633-5,37.5028960917,127.03087465899999
478,280,보안등,역삼1동 624-24,37.5032817173,127.03089291299999
479,280,보안등,역삼1동 623-21,37.5031772748,127.030607872
480,280,보안등,역삼1동 624-23,37.5034402729,127.030974406
481,280,보안등,역삼1동 623-25,37.503346743200005,127.03030032299999
482,280,보안등,역삼1동 624-39,37.5035953951,127.030399948
483,280,보안등,역삼1동 613-17,37.5047918283,127.03079401
484,280,보안등,역삼1동 613-19,37.505040514,127.030762445
485,280,보안등,역삼1동 624,37.5046656093,127.03109253299999
486,280,보안등,역삼1동 612-9,37.5046294492,127.031544904
487,280,보안등,역삼1동 685-1,37.5079094325,127.042069252
488,280,보안등,역삼1동 685-2,37.5077832709,127.042127994
489,280,보안등,역삼1동 684-5,37.5083311188,127.04202424799999
490,280,보안등,역삼1동 684-6,37.5084247782,127.042150975
491,280,보안등,역삼1동 684-12,37.5084030764,127.042368119
492,280,보안등,역삼1동 684-14,37.5086625169,127.042503989
493,280,보안등,역삼1동 684-9,37.5087166746,127.04223257299999
494,280,보안등,역삼1동 681-41,37.5091781177,127.04187090200001
495,280,보안등,역삼1동 684-27,37.5088785861,127.042979144
496,280,보안등,역삼1동 683-39,37.5089432062,127.04366684799999
497,280,보안등,역삼1동 683-1,37.5090080233,127.04381618200001
498,280,보안등,역삼1동 682-12,37.5095163268,127.043445498
499,280,보안등,역삼1동 682-14,37.5093324853,127.043544923
500,280,보안등,역삼1동 682-4,37.5092317189,127.04314674
501,280,보안등,역삼1동 682-9,37.5096029046,127.043223865
502,280,보안등,역삼1동 682,37.5096535648,127.04266289700001
503,280,보안등,역삼1동 686-3,37.5073584197,127.04092436399999
504,280,보안등,역삼1동748-7,37.495690121799996,127.03624087799999
505,280,보안등,역삼1동749-15,37.495683041999996,127.035820206
506,280,보안등,역삼1동749-6,37.496007493200004,127.03552634299999
507,280,보안등,역삼1동749-21,37.4962236597,127.03577523
508,280,보안등,역삼1동748-10,37.4954306928,127.03604172700001
509,280,보안등,역삼1동748-14,37.4950991444,127.035969195
510,280,보안등,역삼1동 624-41,37.5045791331,127.031015591
511,280,보안등,역삼1동 624-9,37.5043087946,127.031155719
512,280,보안등,역삼1동 690-27,37.5072283228,127.041928626
513,280,보안등,역삼1동 690-35,37.5068929925,127.042367266
514,280,보안등,역삼1동 690-17,37.506723813,127.04177905200001
515,280,보안등,역삼1동 690-24,37.506921978,127.04193750200001
516,280,보안등,역삼1동 690-20,37.507073524,127.041435422
517,280,보안등,역삼1동 686-20,37.5073979364,127.041290832
518,280,보안등,역삼1동 689-34,37.5070304884,127.040824657
519,280,보안등,역삼1동 670-1,37.5039069037,127.03750247200001
520,280,보안등,역삼1동 670-3,37.503708726999996,127.037362135
521,280,보안등,역삼1동 689-26,37.5061363962,127.041670149
522,280,보안등,역삼1동 690-15,37.506449808,127.042059385
523,280,보안등,역삼1동 817-5,37.5004497622,127.027634745
524,280,보안등,역삼1동 817-20,37.5003378778,127.028308721
525,280,보안등,역삼1동 817-23,37.500373882199995,127.028458014
526,280,보안등,역삼1동 817-27,37.500701783800004,127.02872503200001
527,280,보안등,역삼1동 817-38,37.5008747901,127.028670815
528,280,보안등,역삼1동 620-9,37.5009830821,127.027956121
529,280,보안등,역삼1동 817-26,37.5004747171,127.028779229
530,280,보안등,역삼1동 817-22,37.5001792398,127.02856198299999
531,280,보안등,역삼1동791,37.494547138899996,127.03785512799999
532,280,보안등,역삼1동790-20,37.4947057783,127.03766070799999
533,280,보안등,역삼1동789-14,37.4948176692,127.037136065
534,280,보안등,역삼1동791-2,37.4946551447,127.038212521
535,280,보안등,역삼1동791-8,37.494564978,127.038416021
536,280,보안등,역삼1동791-5,37.4947919505,127.038664917
537,280,보안등,역삼1동791-6,37.4946657888,127.03872817799999
538,280,보안등,역삼1동791-10,37.494471371399996,127.038112915
539,280,보안등,역삼1동797-5,37.4948350019,127.03926201200001
540,280,보안등,역삼1동797-1,37.4949071619,127.039022316
541,280,보안등,역삼1동797-15,37.4944385002,127.039438211
542,280,보안등,역삼1동796-3,37.4939845205,127.03905349799999
543,280,보안등,역삼1동796-2,37.4939449225,127.038913258
544,280,보안등,역삼1동796-6,37.4937359261,127.03880006899999
545,280,보안등,역삼1동 682-1,37.5093399628,127.042807491
546,280,보안등,역삼1동 684-21,37.508947138,127.042771074
547,280,보안등,역삼1동 684-7,37.508691519,127.04202897399999
548,280,보안등,역삼1동796-11,37.4936133087,127.03904425799999
549,280,보안등,역삼1동795-3,37.493772127199996,127.03830705799999
550,280,보안등,역삼1동792-59,37.4939703956,127.038162416
551,280,보안등,역삼1동792-82,37.493934403400004,127.038013132
552,280,보안등,역삼1동792-5,37.4932683136,127.035918562
553,280,보안등,역삼1동792-76,37.4938839863,127.037890979
554,280,보안등,역삼1동792-75,37.49405701,127.037796079
555,280,보안등,역삼1동792-81,37.4937507757,127.03745668399999
556,280,보안등,역삼1동794-5,37.493393966999996,127.037488168
557,280,보안등,역삼1동795-8,37.4932568942,127.037863524
558,280,보안등,역삼1동795-13,37.4932063505,127.03813488799999
559,280,보안등,역삼1동794-12,37.4930947866,127.03763276
560,280,보안등,역삼1동 619-10,37.5023850567,127.02791593
561,280,보안등,역삼1동 622-22,37.5024101629,127.028427121
562,280,보안등,역삼1동 622-21,37.5024966235,127.02857643700001
563,280,보안등,역삼1동 622-17,37.5026082401,127.02901980600001
564,280,보안등,역삼1동 622-16,37.5026911692,127.028870554
565,280,보안등,역삼1동 622-11,37.502723515300005,127.029236991
566,280,보안등,역삼1동 621-13,37.502446024499996,127.029159979
567,280,보안등,역삼1동 621-33,37.501984657,127.029372414
568,280,보안등,역삼1동 621-26,37.501959579099996,127.02876170399999
569,280,보안등,역삼1동 620-24,37.5017395969,127.029318033
570,280,보안등,역삼1동 620-21,37.501299967600005,127.02906906
571,280,보안등,역삼1동 620-20,37.5014261173,127.029032919
572,280,보안등,역삼1동 620-13,37.5013000318,127.02880668700001
573,280,보안등,역삼1동 620-7,37.5012533538,127.028082884
574,280,보안등,역삼1동 817-35,37.500705555100005,127.028028395
575,280,보안등,역삼1동 817-1,37.5005975451,127.027557898
576,280,보안등,역삼1동 817-25,37.5002548771,127.02875652600001
577,280,보안등,역삼1동 817-17,37.4999883361,127.028105028
578,280,보안등,역삼1동 817-16,37.5001144909,127.028046269
579,280,보안등,역삼1동 690-40,37.5067235646,127.04247574600001
580,280,보안등,역삼1동 690-41,37.5068784542,127.04270655799999
581,280,보안등,역삼1동 690-14,37.5063200181,127.042185984
582,280,보안등,역삼1동 689-23,37.505909287,127.041828361
583,280,보안등,역삼1동 701,37.503861723200004,127.043161745
584,280,보안등,역삼1동 703-5,37.5042505168,127.04435173899999
585,280,보안등,역삼1동 703-8,37.5043188841,127.044641305
586,280,보안등,역삼1동 704-45,37.504650127800005,127.04549651299999
587,280,보안등,역삼1동 704-55,37.5047004196,127.04592178700001
588,280,보안등,역삼1동 704-53,37.504743569,127.04617515
589,280,보안등,역삼1동 704-51,37.5048804421,127.04637880899999
590,280,보안등,역삼1동 697-45,37.5050244674,127.046722714
591,280,보안등,역삼1동 696-5,37.5054134802,127.04727939700001
592,280,보안등,역삼1동 696-18,37.505589908000005,127.04770023299999
593,280,보안등,역삼1동 705-17,37.5050600218,127.04793513799999
594,280,보안등,역삼1동 705-32,37.5050060367,127.047749625
595,280,보안등,역삼1동 705-8,37.504894425100005,127.04746907299999
596,280,보안등,역삼1동 705-5,37.5047972307,127.04718400700001
597,280,보안등,역삼1동 681-50,37.5094049966,127.042359637
598,280,보안등,역삼1동 818-3,37.4998152922,127.028317571
599,280,보안등,역삼1동 819,37.4992062402,127.028199729
600,280,보안등,역삼1동 818-12,37.4995846075,127.028430573
601,280,보안등,역삼1동 818-10,37.4996854391,127.028765355
602,280,보안등,역삼1동 819-3,37.4994547196,127.029018586
603,280,보안등,역삼1동 681-13,37.508782022800006,127.0408799
604,280,보안등,역삼1동 681-15,37.5090127175,127.04077144700001
605,280,보안등,역삼1동 681-4,37.508576678000004,127.040635487
606,280,보안등,역삼1동 681-6,37.5088109765,127.040527035
607,280,보안등,역삼1동 680-1,37.5083102687,127.03978933799999
608,280,보안등,역삼1동 681-1,37.5088687012,127.040350625
609,280,보안등,역삼1동794-3,37.4934661219,127.03725299799999
610,280,보안등,역삼1동792-46,37.4938950283,127.03716727
611,280,보안등,역삼1동792-32,37.4936283927,127.036968117
612,280,보안등,역삼1동794,37.4933292965,127.036845844
613,280,보안등,역삼1동794-1,37.4933688999,127.03697703600001
614,280,보안등,역삼1동794-16,37.4928821893,127.037506005
615,280,보안등,역삼1동793-8,37.493149136,127.036714584
616,280,보안등,역삼1동793-18,37.4928535832,127.03678680899999
617,280,보안등,역삼1동794-9,37.4930517,127.037121621
618,280,보안등,역삼1동793-22,37.4925653325,127.03655598799999
619,280,보안등,역삼1동793-20,37.4926733846,127.036777675
620,280,보안등,역삼1동793-30,37.4924715294,127.03687256100001
621,280,보안등,역삼1동793-14,37.4927997251,127.036130926
622,280,보안등,역삼1동794-20,37.4927055574,127.037614472
623,280,보안등,역삼1동795-15,37.493022596100005,127.037976484
624,280,보안등,역삼1동795-16,37.493087398600004,127.03819362899999
625,280,보안등,역삼1동795-11,37.4931990383,127.03845603
626,280,보안등,역삼1동796-8,37.493591808000005,127.038668822
627,280,보안등,역삼1동796-26,37.4932854077,127.03884506799999
628,280,보안등,역삼1동796-15,37.493397074499995,127.03902153
629,280,보안등,역삼1동796-14,37.4934438729,127.039184389
630,280,보안등,역삼1동796-13,37.4934834767,127.039306536
631,280,보안등,역삼1동797-24,37.4936419709,127.039555395
632,280,보안등,역삼1동797-21,37.4939915008,127.03973650799999
633,280,보안등,역삼1동798-1,37.493209375,127.03988988200001
634,280,보안등,역삼1동798-5,37.4930615747,127.03999383600001
635,280,보안등,역삼1동798-24,37.4928094253,127.039600188
636,280,보안등,역삼1동798-10,37.492931820500004,127.04002090600001
637,280,보안등,역삼1동 613-18,37.505134262,127.030595099
638,280,보안등,역삼1동 614-24,37.5050839047,127.030210548
639,280,보안등,역삼1동 613-12,37.504846003400004,127.03035069200001
640,280,보안등,역삼1동 613-6,37.504557745300005,127.03010176299999
641,280,보안등,역삼1동 614-10,37.5045001886,127.02967649700001
642,280,보안등,역삼1동 614-8,37.5043560595,127.029549773
643,280,보안등,역삼1동 623-1,37.504172165599996,127.02990255899999
644,280,보안등,역삼1동 623-9,37.5037973611,127.029848124
645,280,보안등,역삼1동 623-7,37.503667644800004,127.029734977
646,280,보안등,역삼1동 623-6,37.5036497153,127.029373066
647,280,보안등,역삼1동 618-1,37.503646215100005,127.028952351
648,280,보안등,역삼1동 670-7,37.5036005144,127.03765160399999
649,280,보안등,역삼1동 670-8,37.5036617177,127.037855206
650,280,보안등,역삼1동 671-29,37.5041445926,127.038054499
651,280,보안등,역삼1동671-29,37.5041445926,127.038054499
652,280,보안등,역삼1동 664-7,37.5047355349,127.03841670799999
653,280,보안등,역삼1동 664-6,37.5048220446,127.038376038
654,280,보안등,역삼1동 664-5,37.504980598,127.038448501
655,280,보안등,역삼1동 663-19,37.5053879155,127.038254182
656,280,보안등,역삼1동 664-1,37.505175195999996,127.038507411
657,280,보안등,역삼1동 663-4,37.5056617314,127.038530281
658,280,보안등,역삼1동 663,37.5056690715,127.038123131
659,280,보안등,역삼1동 675-3,37.5046480787,127.041262174
660,280,보안등,역삼1동 650-5,37.5072882493,127.03497975799999
661,280,보안등,역삼1동616-14,37.503516741,127.027825875
662,280,보안등,역삼1동 617-4,37.5031022998,127.027735246
663,280,보안등,역삼1동 617-6,37.5032716558,127.027875546
664,280,보안등,역삼1동 618-8,37.5032535497,127.028237442
665,280,보안등,역삼1동 618-7,37.5031634036,127.028427406
666,280,보안등,역삼1동 618-2,37.5035490187,127.028490886
667,280,보안등,역삼1동 616-9,37.5039671157,127.028364377
668,280,보안등,역삼1동 614-1,37.5039417504,127.028929846
669,280,보안등,역삼1동 613-22,37.5053324196,127.03083947100001
670,280,보안등,역삼1동 614-3,37.5039849229,127.02923748200001
671,280,보안등,역삼1동 623-2,37.5040604855,127.029726085
672,280,보안등,역삼1동 671-32,37.5042453925,127.038402885
673,280,보안등,역삼1동 672-3,37.5041335674,127.03871044899999
674,280,보안등,역삼1동 672-5,37.5038452012,127.038846014
675,280,보안등,역삼1동 671-25,37.5034415686,127.03879152
676,280,보안등,역삼1동 672-25,37.503513580500005,127.038999652
677,280,보안등,역삼1동 671-22,37.5032469767,127.038714515
678,280,보안등,역삼1동 671-16,37.503477743299996,127.038379873
679,280,보안등,역삼1동 671-24,37.5035893572,127.038719215
680,280,보안등,역삼1동 671-5,37.5038057591,127.03822623100001
681,280,보안등,역삼1동 671-13,37.5034273325,127.03823961
682,280,보안등,역삼1동 671-15,37.5031353612,127.03837969799999
683,280,보안등,역삼1동 670-16,37.5031499452,127.037859471
684,280,보안등,역삼1동 669-14,37.5029951293,127.037366303
685,280,보안등,역삼1동 670-10,37.503459937399995,127.037714867
686,280,보안등,역삼1동 669-12,37.5033447708,127.037203621
687,280,보안등,역삼1동 670-4,37.5037699293,127.03757026
688,280,보안등,역삼1동789-7,37.49472064,127.036235887
689,280,보안등,역삼1동792-35,37.4940537399,127.036737643
690,280,보안등,역삼1동792-34,37.4939239752,127.036800904
691,280,보안등,역삼1동792-22,37.493794360500004,127.036380182
692,280,보안등,역삼1동792-26,37.4940069548,127.036520505
693,280,보안등,역삼1동792-36,37.4941835045,127.036674381
694,280,보안등,역삼1동792-38,37.4940897379,127.036873357
695,280,보안등,역삼1동792-45,37.494057181,127.037257815
696,280,보안등,역삼1동792-42,37.4942735108,127.03697748200001
697,280,보안등,역삼1동792-43,37.4943239146,127.03714486700001
698,280,보안등,역삼1동792-52,37.494424730300004,127.037452497
699,280,보안등,역삼1동792-55,37.494193986199996,127.037723776
700,280,보안등,역삼1동792-57,37.4941146208,127.03796346799999
701,280,보안등,역삼1동791-13,37.494370428,127.03820785200001
702,280,보안등,역삼1동791-11,37.494431780999996,127.037945535
703,280,보안등,역삼1동 622-7,37.5033326363,127.02906984799999
704,280,보안등,역삼1동 622-6,37.5032497081,127.029214577
705,280,보안등,역삼1동 622-5,37.50317399,127.029350261
706,280,보안등,역삼1동 622-9,37.5030587728,127.028897839
707,280,보안등,역삼1동 621-11,37.502251434099996,127.029051334
708,280,보안등,역삼1동 621-7,37.5021433974,127.02870749
709,280,보안등,역삼1동 621-4,37.502096639,127.028318433
710,280,보안등,역삼1동 621-1,37.5019741927,127.027938395
711,280,보안등,역삼1동 619-13,37.5019310411,127.027526722
712,280,보안등,역삼1동 619-12,37.5020823794,127.027657966
713,280,보안등,역삼1동 834-36,37.493366108800004,127.03428121700001
714,280,보안등,역삼1동 834-38,37.4936184262,127.034159205
715,280,보안등,역삼1동 834-43,37.4939680573,127.034019145
716,280,보안등,역삼1동 692-7,37.5067159294,127.043647455
717,280,보안등,역삼1동 692-8,37.506842041599995,127.043724436
718,280,보안등,역삼1동 692-18,37.5072926791,127.043358253
719,280,보안등,역삼1동 692-19,37.507195309000004,127.043525586
720,280,보안등,역삼1동 691,37.5068603406,127.042964415
721,280,보안등,역삼1동 692-26,37.507303389499995,127.043634225
722,280,보안등,역삼1동 693-9,37.507530318600004,127.043969136
723,280,보안등,역삼1동 693,37.5078117142,127.043204736
724,280,보안등,역삼1동789-30,37.4941153818,127.03551640100001
725,280,보안등,역삼1동834-47,37.4943425626,127.03509132299999
726,280,보안등,역삼1동834-103,37.4937622265,127.03538506
727,280,보안등,역삼1동834-104,37.493704620100004,127.035190535
