,밝기,분류,명칭,위도,경도
1087,280,보안등,역삼1동 674-20,37.5039489995,127.040972265
1088,280,보안등,역삼1동 677-7,37.503087908699996,127.04018465799999
1089,280,보안등,역삼1동 683-42,37.5087378373,127.043503861
1090,280,보안등,역삼1동 793-3,37.4930087227,127.036248629
1091,280,보안등,역삼1동823-33,37.4980624616,127.03321130100001
1092,280,보안등,역삼1동741,37.4977703091,127.034007299
1093,280,보안등,역삼1동741-2,37.4974495703,127.03393930200001
1094,280,보안등,역삼1동740-1,37.4982024732,127.035097653
1095,280,보안등,역삼1동736-24,37.498544873,127.035039008
1096,280,보안등,역삼1동736-22,37.4987467853,127.034745074
1097,280,보안등,역삼1동736-17,37.4991865386,127.03453267200001
1098,280,보안등,역삼1동736-16,37.4994388743,127.034347322
1099,280,보안등,역삼1동735-32,37.4990857377,127.034148125
1100,280,보안등,역삼1동735-31,37.499056986199996,127.03386765299999
1101,280,보안등,역삼1동735-29,37.4989200346,127.03386306799999
1102,280,보안등,역삼1동735-41,37.498667793,127.033722725
1103,280,보안등,역삼1동735-23,37.4984297973,127.03417496700001
1104,280,보안등,역삼1동741-11,37.4979828352,127.03439189
1105,280,보안등,역삼1동741-5,37.4974350352,127.034350928
1106,280,보안등,역삼1동741-19,37.4973196006,127.034712749
1107,280,보안등,역삼1동741-9,37.4972764949,127.034224199
1108,280,보안등,역삼1동741-20,37.4971826517,127.034699115
1109,280,보안등,역삼1동741-33,37.4968763413,127.03459041200001
1110,280,보안등,역삼1동736-28,37.4988187588,127.035106988
1111,280,보안등,역삼1동736-42,37.499125028,127.03535140299999
1112,280,보안등,역삼1동 645-7,37.501752733400004,127.03408600799999
1113,280,보안등,역삼1동 644-2,37.5012697289,127.03431197200001
1114,280,보안등,역삼1동 644-24,37.5011147493,127.034334519
1115,280,보안등,역삼1동 644-17,37.5010209668,127.03460137100001
1116,280,보안등,역삼1동 646-11,37.5007939372,127.034519841
1117,280,보안등,역삼1동 646-6,37.5006606397,127.03434335799999
1118,280,보안등,역삼1동 646-22,37.500692992800005,127.034628362
1119,280,보안등,역삼1동 646-4,37.5006606922,127.03416241299999
1120,280,보안등,역삼1동 645-29,37.501024769000004,127.033918302
1121,280,보안등,역삼1동 644-16,37.501129069,127.03466475200001
1122,280,보안등,역삼1동 644-12,37.5014569965,127.03479609
1123,280,보안등,역삼1동 645-13,37.501323968899996,127.033687731
1124,280,보안등,역삼1동 645,37.501554708600004,127.033398319
1125,280,보안등,역삼1동 638-19,37.5018394838,127.03319488
1126,280,보안등,역삼1동 638-15,37.502005265,127.033208524
1127,280,보안등,역삼1동 638-14,37.5019440334,127.03307731
1128,280,보안등,역삼1동 638-5,37.5022900018,127.03314079399999
1129,280,보안등,역삼1동 638-7,37.502372796100005,127.033489158
1130,280,보안등,역삼1동 631-16,37.5022361299,127.03246221299999
1131,280,보안등,역삼1동 631-4,37.502441554200004,127.032480396
1132,280,보안등,역삼1동 638-4,37.502419725,127.033217755
1133,280,보안등,역삼1동 629-23,37.5028341978,127.033181749
1134,280,보안등,역삼1동 697-5,37.5060700664,127.04561499799999
1135,280,보안등,역삼1동 697-4,37.506214309099995,127.045402459
1136,280,보안등,역삼1동 697-3,37.5063405278,127.04519895700001
1137,280,보안등,역삼1동 697-1,37.506549692,127.04485526100001
1138,280,보안등,역삼1동 698-24,37.5066831912,127.04445723
1139,280,보안등,역삼1동 693-34,37.507220058499996,127.04480589799999
1140,280,보안등,역삼1동 695-20,37.5071082392,127.045054652
1141,280,보안등,역삼1동 697-18,37.5057672832,127.04573243600001
1142,280,보안등,역삼1동 697-16,37.5055797371,127.046085187
1143,280,보안등,역삼1동 697-14,37.5053994032,127.046424369
1144,280,보안등,역삼1동 697-54,37.505204811,127.04636091399999
1145,280,보안등,역삼1동 697-42,37.5054716693,127.045949403
1146,280,보안등,역삼1동 704-37,37.5053529013,127.04552408299999
1147,280,보안등,역삼1동 697-35,37.5057458888,127.045135264
1148,280,보안등,역삼1동 697-36,37.505731349499996,127.04545645399999
1149,280,보안등,역삼1동 697-34,37.5059332598,127.045234903
1150,280,보안등,역삼1동741-26,37.497092721,127.034115554
1151,280,보안등,역삼1동741-32,37.4967863172,127.034328014
1152,280,보안등,역삼1동828-35,37.4967107853,127.03379874299999
1153,280,보안등,역삼1동741-40,37.49649437,127.03440025399999
1154,280,보안등,역삼1동741-17,37.4974997379,127.034929957
1155,280,보안등,역삼1동740-5,37.4979970666,127.035020658
1156,280,보안등,역삼1동741-12,37.4980620484,127.034649764
1157,280,보안등,역삼1동 697-32,37.505825427800005,127.04447481700001
1158,280,보안등,역삼1동 697-53,37.5058253595,127.04465577399999
1159,280,보안등,역삼1동 697-52,37.5057928565,127.04483218799999
1160,280,보안등,역삼1동 645-16,37.5011328935,127.03390478
1161,280,보안등,역삼1동 645-14,37.501446455199996,127.033864209
1162,280,보안등,역삼1동 645-21,37.5007797536,127.033714628
1163,280,보안등,역삼1동 645-18,37.5010753093,127.033624288
1164,280,보안등,역삼1동 637-31,37.5011691418,127.03317196399999
1165,280,보안등,역삼1동 645-11,37.5013853208,127.03339372
1166,280,보안등,역삼1동 697-20,37.5060377486,127.045307349
1167,280,보안등,역삼1동 697-23,37.5062505102,127.04498175299999
1168,280,보안등,역삼1동 697-27,37.5062542036,127.04474650899999
1169,280,보안등,역삼1동 697-25,37.5064488669,127.04462447799999
1170,280,보안등,역삼1동 698-17,37.5064093452,127.04429872799999
1171,280,보안등,역삼1동 697-26,37.506283099,127.04457914
1172,280,보안등,역삼1동 698-21,37.506135439699996,127.04429856700001
1173,280,보안등,역삼1동736-40,37.499348509899995,127.03524294299999
1174,280,보안등,역삼1동736-51,37.4994061148,127.03544200600001
1175,280,보안등,역삼1동736-9,37.499795329,127.03551004399999
1176,280,보안등,역삼1동736-38,37.4994386536,127.03509823200001
1177,280,보안등,역삼1동736-36,37.4993270279,127.03476343700001
1178,280,보안등,역삼1동824-5,37.4980884449,127.03040676200001
1179,280,보안등,역삼1동824-7,37.4978469694,127.03042928100001
1180,280,보안등,역삼1동824-9,37.4975405875,127.030582954
1181,280,보안등,역삼1동827-44,37.4969710608,127.030931023
1182,280,보안등,역삼1동824-25,37.4975836976,127.03111221399999
1183,280,보안등,역삼1동827-45,37.497032271,127.031152696
1184,280,보안등,역삼1동827-38,37.4967259562,127.03104853
1185,280,보안등,역삼1동827-57,37.4968159008,127.031636609
1186,280,보안등,역삼1동827-82,37.496437536,127.03141932700001
1187,280,보안등,역삼1동827-55,37.4966429414,127.031509881
1188,280,보안등,역삼1동827-75,37.4960806904,127.03159558799999
1189,280,보안등,역삼1동827-27,37.4958393037,127.03128337700001
1190,280,보안등,역삼1동827-76,37.4961274991,127.031758449
1191,280,보안등,역삼1동827-73,37.4959508786,127.03184431700001
1192,280,보안등,역삼1동827-72,37.49579949,127.031916627
1193,280,보안등,역삼1동827-68,37.495734516700004,127.03228751200001
1194,280,보안등,역삼1동827-71,37.4957490787,127.031749242
1195,280,보안등,역삼1동 630-5,37.502812793400004,127.032390082
1196,280,보안등,역삼1동 631-1,37.5025100741,127.032322095
1197,280,보안등,역삼1동 631-15,37.5021965241,127.03232196
1198,280,보안등,역삼1동 632-14,37.5022723095,127.031951048
1199,280,보안등,역삼1동 632-13,37.5023984674,127.031887769
1200,280,보안등,역삼1동 632-12,37.5025606691,127.031810935
1201,280,보안등,역삼1동 630-1,37.5026615047,127.032095973
1202,280,보안등,역삼1동 630,37.5028309158,127.03201461799999
1203,280,보안등,역삼1동 625-10,37.5031444473,127.032082609
1204,280,보안등,역삼1동 625-11,37.5031948581,127.03225001
1205,280,보안등,역삼1동 625-15,37.5032488701,127.032426461
1206,280,보안등,역삼1동 624-29,37.5031986888,127.031408589
1207,280,보안등,역삼1동 624-28,37.5033861015,127.031395096
1208,280,보안등,역삼1동 633-28,37.5022724851,127.031295108
1209,280,보안등,역삼1동 633-16,37.501894003800004,127.031516611
1210,280,보안등,역삼1동 633-15,37.5018291663,127.03138539700001
1211,280,보안등,역삼1동 633-14,37.501767947,127.0311999
1212,280,보안등,역삼1동 636-33,37.5012814349,127.03108208200001
1213,280,보안등,역삼1동 636,37.5013138186,127.03128113700001
1214,280,보안등,역삼1동 633-7,37.5027410986,127.030951499
1215,280,보안등,역삼1동 637-7,37.5017316163,127.03228104700001
1216,280,보안등,역삼1동 697-50,37.5057639589,127.04500408
1217,280,보안등,역삼1동 704-46,37.5050753481,127.04563701200001
1218,280,보안등,역삼1동 704-62,37.5048230002,127.045808765
1219,280,보안등,역삼1동 704-21,37.5052414654,127.04476852399999
1220,280,보안등,역삼1동 704-28,37.5048954434,127.044863319
1221,280,보안등,역삼1동 703-6,37.5045244275,127.044338329
1222,280,보안등,역삼1동 704-16,37.504956835,127.044537636
1223,280,보안등,역삼1동 704-15,37.505111792600005,127.04457844299999
1224,280,보안등,역삼1동 704-13,37.5054253081,127.044669108
1225,280,보안등,역삼1동 704-11,37.5056199782,127.044528982
1226,280,보안등,역삼1동 698-31,37.5055768895,127.044103708
1227,280,보안등,역삼1동 698-29,37.5053570679,127.044040244
1228,280,보안등,역삼1동 704-5,37.5048632732,127.044157575
1229,280,보안등,역삼1동 703-1,37.5044236316,127.044026124
1230,280,보안등,역삼1동 700-34,37.504600306,127.04381813
1231,280,보안등,역삼1동 700-30,37.5047625573,127.04362822200001
1232,280,보안등,역삼1동 699-25,37.5050652196,127.043831974
1233,280,보안등,역삼1동 698-28,37.505472468899995,127.043845783
1234,280,보안등,역삼1동830-11,37.4950318469,127.03186202
1235,280,보안등,역삼1동830-12,37.494891296,127.03183934399999
1236,280,보안등,역삼1동830-65,37.495183115500005,127.032232995
1237,280,보안등,역삼1동830-60,37.494750577800005,127.03243183299999
1238,280,보안등,역삼1동 629-22,37.5028810042,127.033344625
1239,280,보안등,역삼1동 630-11,37.502845102100004,127.03285151899999
1240,280,보안등,역삼1동 631-18,37.502531571,127.032783526
1241,280,보안등,역삼1동740-12,37.4977483041,127.03530551899999
1242,280,보안등,역삼1동744,37.4973516193,127.036105979
1243,280,보안등,역삼1동743-6,37.4973156809,127.03577122799999
1244,280,보안등,역삼1동743,37.4972329338,127.035287183
1245,280,보안등,역삼1동741-22,37.4973267206,127.03501129799999
1246,280,보안등,역삼1동743-1,37.497045550100005,127.03520115
1247,280,보안등,역삼1동740-23,37.4980114384,127.035169939
1248,280,보안등,역삼1동742-2,37.4966779866,127.035042659
1249,280,보안등,역삼1동742-1,37.4966382939,127.03520548200001
1250,280,보안등,역삼1동 625-5,37.503479622600004,127.03207822799999
1251,280,보안등,역삼1동 625-12,37.5035516389,127.032313497
1252,280,보안등,역삼1동 626-21,37.503706482199995,127.03278404
1253,280,보안등,역삼1동 662-3,37.5064685722,127.03991503200001
1254,280,보안등,역삼1동 661-33,37.506328161300004,127.03948065600001
1255,280,보안등,역삼1동 663-16,37.506007321700004,127.03972478
1256,280,보안등,역삼1동 661-27,37.506245359299996,127.039209175
1257,280,보안등,역삼1동 663-9,37.5059426756,127.039046155
1258,280,보안등,역삼1동 663-18,37.506064915799996,127.03993291299999
1259,280,보안등,역삼1동738-6,37.4990020435,127.03681696700001
1260,280,보안등,역삼1동739-1,37.4990201786,127.03644604600001
1261,280,보안등,역삼1동739-2,37.4988796579,127.03632836700001
1262,280,보안등,역삼1동739-20,37.4976469948,127.03660822299999
1263,280,보안등,역삼1동738,37.498573267,127.036486541
1264,280,보안등,역삼1동739-6,37.4985986036,127.03613372
1265,280,보안등,역삼1동739,37.4991139417,127.036256104
1266,280,보안등,역삼1동736-55,37.4996366536,127.035835665
1267,280,보안등,역삼1동739-3,37.4989806289,127.03613842799999
1268,280,보안등,역삼1동736-46,37.499020391500004,127.035749423
1269,280,보안등,역삼1동739-8,37.498530251,127.035726572
1270,280,보안등,역삼1동739-12,37.4981914329,127.03585759200001
1271,280,보안등,역삼1동740-4,37.4981086673,127.035436869
1272,280,보안등,역삼1동740-17,37.4976724889,127.03573973399999
1273,280,보안등,역삼1동740-11,37.4977698658,127.03551360799999
1274,280,보안등,역삼1동742-3,37.4965554618,127.03500189100001
1275,280,보안등,역삼1동742-8,37.4963464081,127.03506964399999
1276,280,보안등,역삼1동 610-5,37.5052995731,127.032373061
1277,280,보안등,역삼1동 609-7,37.5049823982,127.03244983
1278,280,보안등,역삼1동 626-10,37.5043950379,127.032101239
1279,280,보안등,역삼1동 626-15,37.504171486,127.032476622
1280,280,보안등,역삼1동 626-16,37.5040993694,127.03260778200001
1281,280,보안등,역삼1동 626-6,37.5041641502,127.03293805
1282,280,보안등,역삼1동 626-28,37.5040090834,127.033272745
1283,280,보안등,역삼1동 608-26,37.504182042,127.033394965
1284,280,보안등,역삼1동 608-33,37.5043621169,127.03383838299999
1285,280,보안등,역삼1동 608-8,37.5044521876,127.033942472
1286,280,보안등,역삼1동 608-7,37.504488288699996,127.033729867
1287,280,보안등,역삼1동 608-5,37.5046505558,127.03342684100001
1288,280,보안등,역삼1동 608-1,37.5046578872,127.03298803
1289,280,보안등,역삼1동 608-29,37.5045497146,127.03317346
1290,280,보안등,역삼1동 626-27,37.5038613465,127.033173156
1291,280,보안등,역삼1동 626-22,37.5037676964,127.03297859
1292,280,보안등,역삼1동 626-17,37.503926386399996,127.032571516
1293,280,보안등,역삼1동 625-1,37.5039481589,127.032028667
1294,280,보안등,역삼1동 626-11,37.5042076325,127.032087588
1295,280,보안등,역삼1동 625-20,37.5034075997,127.031865579
1296,280,보안등,역삼1동 625-2,37.5038255717,127.032214091
1297,280,보안등,역삼1동 625-3,37.5036164517,127.032530667
1298,280,보안등,역삼1동 624-31,37.5033896549,127.031585097
1299,280,보안등,역삼1동 625-9,37.5030868344,127.031892586
1300,280,보안등,역삼1동 669-2,37.5037233121,127.036823809
1301,280,보안등,역삼1동 669-3,37.5035971798,127.036796604
1302,280,보안등,역삼1동 670,37.5038456998,127.037298869
1303,280,보안등,역삼1동 666-12,37.5042892613,127.036444084
1304,280,보안등,역삼1동 667-14,37.5039145154,127.036208663
1305,280,보안등,역삼1동 669-10,37.5037196444,127.03702737799999
1306,280,보안등,역삼1동 668-5,37.5035108442,127.036276325
1307,280,보안등,역삼1동 668-7,37.5031539931,127.036448056
1308,280,보안등,역삼1동 668-10,37.5032080003,127.036619985
1309,280,보안등,역삼1동 668-12,37.502998943200005,127.03669678700001
1310,280,보안등,역삼1동 669-9,37.5029231287,127.037112936
1311,280,보안등,역삼1동 662,37.506706518200005,127.039675387
1312,280,보안등,역삼1동 656-20,37.5071392459,127.03893820200001
1313,280,보안등,역삼1동 655-23,37.5073375295,127.038748295
1314,280,보안등,역삼1동 656-18,37.507042068000004,127.038540038
1315,280,보안등,역삼1동 656-15,37.5069304624,127.038173537
1316,280,보안등,역삼1동 655-17,37.507103534,127.03792932799999
1317,280,보안등,역삼1동 656-17,37.5069952673,127.038381674
1318,280,보안등,역삼1동742-17,37.4961627996,127.034400102
1319,280,보안등,역삼1동742-29,37.4960043481,127.03396578799999
1320,280,보안등,역삼1동828-55,37.4961810566,127.03357686
1321,280,보안등,역삼1동753-1,37.495755766100004,127.033630949
1322,280,보안등,역삼1동752-25,37.4954313274,127.03389767899999
1323,280,보안등,역삼1동 629-21,37.5030107656,127.033285873
1324,280,보안등,역삼1동 626-32,37.5035657159,127.033530405
1325,280,보안등,역삼1동 626-30,37.5037243479,127.033335952
1326,280,보안등,역삼1동 626-7,37.5040920318,127.033073733
1327,280,보안등,역삼1동 627-11,37.5038249596,127.03438552200001
1328,280,보안등,역삼1동 628-5,37.5036770795,127.034779025
1329,280,보안등,역삼1동 628-3,37.5039978601,127.034702269
1330,280,보안등,역삼1동 628-1,37.5042970349,127.034562168
1331,280,보안등,역삼1동 628,37.5044448196,127.034494379
1332,280,보안등,역삼1동 656-5,37.5065990754,127.037603346
1333,280,보안등,역삼1동 657-40,37.5064802346,127.037313752
1334,280,보안등,역삼1동 657-37,37.506465884,127.03710564200001
1335,280,보안등,역삼1동 657-38,37.5063253074,127.037168908
1336,280,보안등,역삼1동 660-28,37.5060188842,127.03742662100001
1337,280,보안등,역삼1동 656,37.5067072649,127.037386249
1338,280,보안등,역삼1동 656-1,37.5067540684,127.03754008799999
1339,280,보안등,역삼1동 655-13,37.506912748299996,127.037214439
1340,280,보안등,역삼1동 655-1,37.5070966229,127.03699285399999
1341,280,보안등,역삼1동 655-6,37.5071289467,127.03735026700001
1342,280,보안등,역삼1동 657-36,37.5066064664,127.03702428
1343,280,보안등,역삼1동742-26,37.4956871873,127.033988261
1344,280,보안등,역삼1동742-25,37.4957520154,127.034142084
1345,280,보안등,역삼1동750-3,37.4957698881,127.034648705
1346,280,보안등,역삼1동750-7,37.495903133,127.03500158700001
1347,280,보안등,역삼1동750-12,37.4958490162,127.035191542
1348,280,보안등,역삼1동750-23,37.4955319464,127.034906424
1349,280,보안등,역삼1동750-4,37.4956653381,127.03476174
1350,280,보안등,역삼1동750-24,37.4954274603,127.034802339
1351,280,보안등,역삼1동752-8,37.4953698756,127.034530914
1352,280,보안등,역삼1동752-7,37.4955032523,127.034435986
1353,280,보안등,역삼1동752-20,37.4951717318,127.03426394899999
1354,280,보안등,역삼1동752-21,37.4950960813,127.034146309
1355,280,보안등,역삼1동752-31,37.4950132694,127.03386582700001
1356,280,보안등,역삼1동752-29,37.495143039,127.033779943
1357,280,보안등,역삼1동752-32,37.4949664688,127.033684875
1358,280,보안등,역삼1동752-49,37.4946818021,127.033503816
1359,280,보안등,역삼1동752-37,37.494728555100004,127.033852129
1360,280,보안등,역삼1동752-45,37.4944943154,127.03377512799999
1361,280,보안등,역삼1동752-39,37.4946383738,127.03413253
1362,280,보안등,역삼1동 626-24,37.5035658459,127.03306897700001
1363,280,보안등,역삼1동 626-25,37.5033532403,127.032955789
1364,280,보안등,역삼1동 607-16,37.5046430883,127.034331611
1365,280,보안등,역삼1동 608-15,37.505083001100004,127.03355822700001
1366,280,보안등,역삼1동 607-25,37.5052558608,127.034024266
1367,280,보안등,역삼1동 641-18,37.5027543091,127.035253591
1368,280,보안등,역삼1동 641-1,37.5029525708,127.035117971
1369,280,보안등,역삼1동 641-7,37.5028911452,127.035642699
1370,280,보안등,역삼1동 641-17,37.502581291700004,127.035334937
1371,280,보안등,역삼1동 643-7,37.502105604,127.03518995399999
1372,280,보안등,역삼1동 641-14,37.5021163077,127.035551856
1373,280,보안등,역삼1동 642-2,37.5013954308,127.035791269
1374,280,보안등,역삼1동 642-3,37.5012872689,127.035926927
1375,280,보안등,역삼1동 644-19,37.5011578158,127.03495427899999
1376,280,보안등,역삼1동 656-3,37.5068512947,127.037798005
1377,280,보안등,역삼1동 656-37,37.5067287276,127.037892947
1378,280,보안등,역삼1동 661-8,37.506270877,127.03832701600001
1379,280,보안등,역삼1동 661-17,37.506404116599995,127.038661858
1380,280,보안등,역삼1동 656-25,37.5069590822,127.03882500799999
1381,280,보안등,역삼1동 656-12,37.5064151619,127.037942552
1382,280,보안등,역삼1동 661,37.50617371,127.03788814200001
1383,280,보안등,역삼1동 657-32,37.5065632606,127.036888539
1384,280,보안등,역삼1동 657-30,37.5062245011,127.036829561
1385,280,보안등,역삼1동 660-21,37.5059109019,127.036987745
1386,280,보안등,역삼1동 657-23,37.505983115999996,127.036558006
1387,280,보안등,역삼1동 657-21,37.506264270100004,127.036426948
1388,280,보안등,역삼1동 658-19,37.5067363688,127.036517657
1389,280,보안등,역삼1동 658-17,37.5066283568,127.036164734
1390,280,보안등,역삼1동 658-15,37.5065275462,127.03582991100001
1391,280,보안등,역삼1동 651-18,37.5070466207,127.035513478
1392,280,보안등,역삼1동 651-13,37.5072662544,127.03621028200001
1393,280,보안등,역삼1동 651-12,37.5071584077,127.03530542600001
1394,280,보안등,역삼1동 658-26,37.5066574137,127.035422814
1395,280,보안등,역삼1동 659-12,37.5062466177,127.03521451799999
1396,280,보안등,역삼1동 659-11,37.5062034098,127.035078779
1397,280,보안등,역삼1동 659-13,37.5060664369,127.035146574
1398,280,보안등,역삼1동 659-15,37.5059222572,127.035209841
1399,280,보안등,역삼1동 659-19,37.5056050656,127.03533636200001
1400,280,보안등,역삼1동 659-14,37.5061096447,127.035282313
1401,280,보안등,역삼1동 659-20,37.5056699,127.035463063
1402,280,보안등,역삼1동 659-22,37.5055185108,127.03553085
1403,280,보안등,역삼1동 659-28,37.5053671174,127.03561220799999
1404,280,보안등,역삼1동 659-26,37.5050643332,127.035765877
1405,280,보안등,역삼1동 659-25,37.5050211287,127.03562109200001
1406,280,보안등,역삼1동 666-15,37.504750642800005,127.036227162
1407,280,보안등,역삼1동 667-5,37.5045020744,127.035869657
1408,280,보안등,역삼1동 667-19,37.5043830797,127.036073174
1409,280,보안등,역삼1동 666-1,37.504977678,127.036286082
1410,280,보안등,역삼1동750-8,37.496011179899995,127.035250421
1411,280,보안등,역삼1동749-4,37.4963030002,127.035603381
1412,280,보안등,역삼1동749,37.496512006399996,127.03569394700001
1413,280,보안등,역삼1동744-6,37.4966596905,127.03596089700001
1414,280,보안등,역삼1동749-26,37.496392926300004,127.03617789100001
1415,280,보안등,역삼1동744-4,37.496836294699996,127.035938365
1416,280,보안등,역삼1동744-3,37.496998481300004,127.035920349
1417,280,보안등,역삼1동 606-16,37.5060993117,127.03364011299999
1418,280,보안등,역삼1동 609-10,37.5056272211,127.033513231
1419,280,보안등,역삼1동 609-12,37.5054867001,127.033386499
1420,280,보안등,역삼1동 607-4,37.5055874736,127.033875127
1421,280,보안등,역삼1동 609-14,37.505338971,127.033259764
1422,280,보안등,역삼1동 609-15,37.505238113000004,127.033065191
1423,280,보안등,역삼1동 609-17,37.5050831477,127.033037979
1424,280,보안등,역삼1동 609-21,37.5047300368,127.032739248
1425,280,보안등,역삼1동749-12,37.4953226982,127.03562553200001
1426,280,보안등,역삼1동749-10,37.495647070100006,127.03559402299999
1427,280,보안등,역삼1동749-8,37.4958633226,127.035557938
1428,280,보안등,역삼1동 661-3,37.5058384838,127.03805083399999
1429,280,보안등,역삼1동 660-33,37.5057809138,127.037756749
1430,280,보안등,역삼1동 661-12,37.505950069200004,127.038480666
1431,280,보안등,역삼1동 663-2,37.5056726052,127.038340281
1432,280,보안등,역삼1동 663-5,37.505831076,127.038666086
1433,280,보안등,역삼1동 663-7,37.5058778748,127.038828972
1434,280,보안등,역삼1동 661-19,37.5061734252,127.03876579
1435,280,보안등,역삼1동 661-26,37.5063931751,127.039055437
1436,280,보안등,역삼1동744-12,37.497174968,127.03628230700001
1437,280,보안등,역삼1동739-15,37.4977192354,127.036088062
